Time taken by parallel program: 10179635 microseconds
) 1201717(0.210257)
1522817(0.331177) 737275(0.457179)
1522817(0.331177) 1951202(0.351524)
218585(0.795577) 922118(0.92258)
1049863(0.784069) 922118(0.92258)
827604(0.134175) 275390(0.284981)
827604(0.134175) 280934(0.22162)
827604(0.134175) 1929639(0.193297)
275390(0.284981) 288(0.368854)
280934(0.22162) 288(0.368854)
188584(0.616527) 1089455(0.692438)
188584(0.616527) 1352986(0.672321)
1311964(0.559049) 1089455(0.692438)
1311964(0.559049) 1352986(0.672321)
171709(0.408518) 1443785(0.526545)
171709(0.408518) 1573723(0.537611)
418792(0.631067) 301639(0.716972)
418792(0.631067) 1480928(0.740316)
1156928(0.119846) 1750924(0.22182)
1750924(0.22182) 1173655(0.367687)
1025086(0.225305) 1354743(0.374917)
1434731(0.237474) 1354743(0.374917)
1736801(0.250289) 1354743(0.374917)
459566(0.108557) 771125(0.216929)
1741490(0.137009) 771125(0.216929)
566344(0.154666) 58634(0.217977)
903720(0.0907855) 58634(0.217977)
1268853(0.12869) 1912474(0.259225)
119825(0.0883001) 850858(0.225405)
850858(0.225405) 839638(0.387502)
1302527(0.305135) 497652(0.443806)
1302527(0.305135) 839638(0.387502)
1302527(0.305135) 984073(0.400275)
1302527(0.305135) 1752004(0.464338)
497652(0.443806) 52275(0.538625)
497652(0.443806) 1081815(0.580641)
839638(0.387502) 52275(0.538625)
984073(0.400275) 52275(0.538625)
1752004(0.464338) 52275(0.538625)
1752004(0.464338) 1081815(0.580641)
1983963(0.499041) 52275(0.538625)
1983963(0.499041) 1081815(0.580641)
474409(0.830307) 266607(0.945237)
1276342(0.120048) 411381(0.26961)
411381(0.26961) 413168(0.386885)
652745(0.321706) 238995(0.373668)
1876861(0.817397) 453889(0.848962)
1876861(0.817397) 536971(0.863532)
141031(0.814981) 208011(0.945209)
1619622(0.605106) 1639904(0.764901)
1092253(0.117891) 918924(0.22946)
1167787(0.285515) 990827(0.435819)
1426044(0.286596) 990827(0.435819)
217121(0.747038) 195574(0.867069)
217121(0.747038) 1174770(0.876059)
1870295(0.776246) 195574(0.867069)
1870295(0.776246) 1174770(0.876059)
226854(0.330617) 631588(0.342908)
737856(0.280219) 631588(0.342908)
1368028(0.222052) 631588(0.342908)
2916(0.651203) 662356(0.713361)
32133(0.604355) 662356(0.713361)
1648604(0.220544) 1460487(0.366754)
936248(0.716698) 1509089(0.855611)
1519058(0.828965) 259208(0.967968)
1519058(0.828965) 644924(0.983376)
1519058(0.828965) 1509089(0.855611)
225654(0.227414) 1014133(0.339008)
765829(0.659128) 1809011(0.779461)
1478769(0.609425) 1505411(0.680639)
1479184(0.632992) 1505411(0.680639)
1166235(0.28233) 900132(0.34306)
1166235(0.28233) 1871607(0.412961)
1345665(0.225621) 900132(0.34306)
1395556(0.467289) 1479751(0.542884)
1654016(0.477466) 1479751(0.542884)
1871607(0.412961) 1479751(0.542884)
424965(0.797086) 1175539(0.914577)
424965(0.797086) 1295779(0.941124)
424965(0.797086) 1515891(0.901842)
1725154(0.809056) 1175539(0.914577)
1725154(0.809056) 1295779(0.941124)
1725154(0.809056) 1399467(0.96777)
1725154(0.809056) 1515891(0.901842)
577161(0.282647) 1637891(0.375408)
1313229(0.637328) 942713(0.739335)
1715642(0.613922) 486377(0.725867)
1715642(0.613922) 1936936(0.711266)
873058(0.0431541) 1839051(0.186333)
606559(0.755473) 1800223(0.840843)
747129(0.724852) 1800223(0.840843)
1236151(0.696569) 1800223(0.840843)
1377590(0.312446) 1698892(0.368538)
236914(0.822502) 25998(0.88857)
236914(0.822502) 391399(0.854042)
245874(0.774965) 25998(0.88857)
245874(0.774965) 391399(0.854042)
367751(0.727718) 25998(0.88857)
367751(0.727718) 391399(0.854042)
1296027(0.787596) 25998(0.88857)
1296027(0.787596) 391399(0.854042)
254776(0.462822) 467064(0.507288)
364135(0.448938) 467064(0.507288)
1943141(0.475472) 467064(0.507288)
1543156(0.494574) 785018(0.572055)
785018(0.572055) 323782(0.679547)
1152411(0.328271) 1093711(0.48615)
1093711(0.48615) 1140190(0.612181)
250601(0.158075) 1683645(0.265998)
1683645(0.265998) 852635(0.414803)
1683645(0.265998) 998764(0.3678)
1683645(0.265998) 1248502(0.373702)
1279229(0.303632) 462093(0.432926)
1279229(0.303632) 916392(0.462309)
964770(0.655961) 410187(0.815688)
964770(0.655961) 906427(0.788792)
410187(0.815688) 1692003(0.869398)
906427(0.788792) 1692003(0.869398)
1740788(0.310011) 832299(0.376476)
1740788(0.310011) 1450242(0.461546)
334976(0.485281) 62174(0.560335)
1450242(0.461546) 62174(0.560335)
1977216(0.770043) 1813847(0.904585)
154650(0.0537777) 1001529(0.198454)
154650(0.0537777) 1961594(0.198835)
154650(0.0537777) 1987635(0.167832)
1001529(0.198454) 46339(0.351743)
1001529(0.198454) 1277647(0.352159)
1961594(0.198835) 46339(0.351743)
1961594(0.198835) 1277647(0.352159)
1590317(0.447195) 222480(0.530579)
168876(0.138588) 265239(0.234076)
168876(0.138588) 681524(0.283029)
681524(0.283029) 1249254(0.418883)
1249254(0.418883) 1351169(0.527044)
1056198(0.581171) 1538547(0.723366)
157606(0.145403) 1374852(0.203385)
1068295(0.133053) 1374852(0.203385)
1308777(0.133828) 1374852(0.203385)
1617354(0.798536) 1478711(0.83338)
225090(0.0329919) 30655(0.192571)
1720977(0.645094) 675025(0.765231)
1720977(0.645094) 970425(0.70215)
675025(0.765231) 1704843(0.881011)
704995(0.319296) 574545(0.366025)
704995(0.319296) 1510630(0.437149)
1563371(0.0393218) 921597(0.191996)
137421(0.0766506) 1968239(0.201507)
1868927(0.1338) 1968239(0.201507)
344984(0.391736) 1365116(0.523044)
19603(0.440863) 1361828(0.50982)
1857483(0.0944982) 1493647(0.19902)
1305012(0.800306) 530659(0.914097)
500519(0.101309) 257617(0.25143)
642501(0.322449) 1137943(0.444787)
642501(0.322449) 1541574(0.458409)
1357925(0.402311) 689536(0.536012)
542958(0.127081) 120618(0.207355)
1589172(0.0926081) 1475505(0.196728)
9567(0.263578) 858056(0.359427)
854187(0.164541) 51497(0.269313)
854187(0.164541) 509366(0.27087)
926056(0.311712) 818974(0.47156)
926056(0.311712) 1662011(0.445492)
818974(0.47156) 55873(0.594951)
1662011(0.445492) 55873(0.594951)
55873(0.594951) 1791840(0.72811)
932582(0.291837) 393914(0.383763)
932582(0.291837) 516405(0.364022)
934308(0.281893) 393914(0.383763)
934308(0.281893) 516405(0.364022)
994989(0.148756) 116099(0.182598)
1961417(0.0931123) 1843023(0.246708)
612158(0.309029) 214318(0.368134)
612158(0.309029) 1927495(0.34868)
1320319(0.264318) 214318(0.368134)
1320319(0.264318) 1927495(0.34868)
1843023(0.246708) 214318(0.368134)
1843023(0.246708) 1927495(0.34868)
722654(0.485805) 1024841(0.514676)
722654(0.485805) 1993921(0.51981)
1051352(0.469504) 1024841(0.514676)
1051352(0.469504) 1993921(0.51981)
605361(0.656393) 661287(0.762192)
605361(0.656393) 1032769(0.712402)
605361(0.656393) 1136929(0.774421)
661287(0.762192) 895453(0.90532)
1136929(0.774421) 303762(0.928733)
1136929(0.774421) 895453(0.90532)
1054824(0.642472) 195676(0.742159)
1054824(0.642472) 859706(0.680648)
195676(0.742159) 843213(0.873494)
1679507(0.119172) 569604(0.222779)
1679507(0.119172) 1242734(0.240665)
569604(0.222779) 1312098(0.371401)
569604(0.222779) 1893691(0.357541)
1242734(0.240665) 1312098(0.371401)
1242734(0.240665) 1893691(0.357541)
1458776(0.114004) 708325(0.249861)
1458776(0.114004) 1283490(0.188072)
77283(0.30045) 832186(0.408154)
708325(0.249861) 832186(0.408154)
726923(0.110194) 1804505(0.195127)
1343728(0.119699) 1804505(0.195127)
1570245(0.0401372) 1804505(0.195127)
498524(0.430382) 1498514(0.515417)
1356118(0.496905) 1498514(0.515417)
1356118(0.496905) 1541832(0.631424)
1541832(0.631424) 337195(0.680763)
1965485(0.664502) 414998(0.818764)
1057343(0.829505) 1742319(0.984722)
663062(0.24794) 1331812(0.371589)
1968640(0.318415) 1167284(0.369843)
1968640(0.318415) 1459378(0.428393)
1982906(0.272539) 1167284(0.369843)
1982906(0.272539) 1459378(0.428393)
1202636(0.264769) 1315605(0.364608)
200133(0.0845824) 118477(0.243826)
118477(0.243826) 1740000(0.365278)
1864015(0.625236) 1512097(0.730227)
1512097(0.730227) 1250659(0.869526)
1512097(0.730227) 1638867(0.864809)
97645(0.610932) 432634(0.698805)
1966546(0.16568) 851526(0.264687)
851526(0.264687) 1131170(0.391873)
1860511(0.465434) 1031842(0.618207)
1394233(0.399652) 774180(0.506709)
956344(0.487265) 1347180(0.523955)
1053397(0.474682) 967529(0.592388)
1053397(0.474682) 1103628(0.587518)
403670(0.716713) 85698(0.85749)
1951952(0.797634) 85698(0.85749)
1951952(0.797634) 389271(0.948093)
1783839(0.137147) 1533992(0.290415)
1597373(0.313396) 22573(0.396058)
1597373(0.313396) 1280768(0.35037)
792760(0.598765) 1986049(0.692333)
1108524(0.25423) 1751114(0.406105)
1748161(0.250378) 1751114(0.406105)
265381(0.81019) 1595804(0.898107)
420773(0.765145) 1595804(0.898107)
736967(0.308826) 1391615(0.416757)
301377(0.144283) 1675647(0.188016)
568936(0.118631) 1675647(0.188016)
1700976(0.0297764) 1675647(0.188016)
1383006(0.633785) 836885(0.73347)
1383006(0.633785) 1284775(0.767167)
680797(0.788293) 335596(0.902595)
1305132(0.768316) 335596(0.902595)
581254(0.157575) 105420(0.28326)
1014712(0.660722) 1971686(0.788761)
1650177(0.635698) 1971686(0.788761)
1971686(0.788761) 392411(0.871678)
1377971(0.497854) 864976(0.601889)
1377971(0.497854) 1244815(0.506273)
864976(0.601889) 1874081(0.688236)
406660(0.0582682) 182338(0.207433)
1814003(0.474838) 1184261(0.544048)
1814003(0.474838) 1363640(0.501449)
1184261(0.544048) 1963928(0.682489)
1634006(0.66552) 1963928(0.682489)
728697(0.621221) 1058396(0.766266)
1058396(0.766266) 697740(0.843132)
1235556(0.49345) 27816(0.540325)
1293337(0.396796) 27816(0.540325)
38529(0.793512) 652345(0.917324)
695518(0.13977) 609152(0.280632)
609152(0.280632) 1735957(0.409214)
1735957(0.409214) 1965507(0.526264)
440384(0.583366) 1629406(0.667009)
1965507(0.526264) 1629406(0.667009)
530741(0.805011) 350299(0.858659)
1854607(0.819483) 1142666(0.84277)
274764(0.648474) 506658(0.747093)
274764(0.648474) 896555(0.792332)
274764(0.648474) 903913(0.696433)
1768157(0.542603) 903913(0.696433)
896555(0.792332) 878808(0.929521)
1017703(0.15112) 174496(0.280087)
1017703(0.15112) 1545149(0.241314)
1017703(0.15112) 1888183(0.208159)
1120612(0.132483) 174496(0.280087)
1120612(0.132483) 1545149(0.241314)
1120612(0.132483) 1888183(0.208159)
1357626(0.090947) 1545149(0.241314)
1357626(0.090947) 1888183(0.208159)
174496(0.280087) 99186(0.441133)
174496(0.280087) 1166633(0.422887)
174496(0.280087) 1391075(0.392976)
1545149(0.241314) 1391075(0.392976)
99186(0.441133) 894792(0.554894)
1166633(0.422887) 894792(0.554894)
1391075(0.392976) 894792(0.554894)
1075571(0.126028) 351043(0.256017)
474962(0.794057) 273460(0.852463)
692989(0.473232) 1440924(0.575267)
692989(0.473232) 1989480(0.543612)
1440924(0.575267) 1208399(0.670701)
1440924(0.575267) 1692166(0.699939)
1989480(0.543612) 1208399(0.670701)
1989480(0.543612) 1692166(0.699939)
1513265(0.448244) 997954(0.590698)
1513265(0.448244) 1781880(0.60617)
1911736(0.448271) 997954(0.590698)
1911736(0.448271) 1781880(0.60617)
997954(0.590698) 28165(0.713413)
1067806(0.650787) 28165(0.713413)
1781880(0.60617) 28165(0.713413)
1918846(0.829209) 661266(0.988949)
633558(0.0805828) 1203023(0.222374)
171204(0.823769) 140463(0.885569)
282540(0.0820217) 1588048(0.188009)
1698972(0.126477) 1588048(0.188009)
1163997(0.163736) 1020212(0.185594)
405721(0.153759) 562005(0.209008)
405721(0.153759) 623619(0.273406)
562005(0.209008) 1005751(0.362261)
623619(0.273406) 442366(0.374424)
623619(0.273406) 1005751(0.362261)
1582703(0.260304) 486637(0.372413)
206566(0.464826) 1038547(0.58828)
1295099(0.148415) 227339(0.237489)
227339(0.237489) 257002(0.3689)
1679986(0.433318) 1539760(0.556701)
1679986(0.433318) 1989921(0.531251)
222308(0.458075) 614302(0.565781)
520155(0.756058) 364541(0.865126)
520155(0.756058) 962788(0.86025)
1084175(0.151513) 1695576(0.288559)
1721690(0.075182) 1113433(0.192462)
810106(0.498099) 1255596(0.608868)
810106(0.498099) 1424708(0.500051)
1255596(0.608868) 761503(0.761899)
1255596(0.608868) 1572099(0.748917)
761503(0.761899) 151484(0.909337)
761503(0.761899) 263650(0.874067)
1572099(0.748917) 151484(0.909337)
1572099(0.748917) 263650(0.874067)
1720849(0.654434) 31573(0.802174)
1720849(0.654434) 415353(0.671366)
1720849(0.654434) 431329(0.709418)
1726533(0.106614) 1877786(0.238554)
1106278(0.822668) 969059(0.90519)
1106278(0.822668) 1206843(0.937166)
1106278(0.822668) 1750404(0.976147)
1230719(0.619629) 640649(0.756205)
1230719(0.619629) 1732400(0.719788)
1953023(0.759007) 1012877(0.852429)
1995100(0.162707) 671865(0.232259)
457477(0.649716) 1235737(0.791209)
1235737(0.791209) 1014745(0.874357)
1144484(0.572325) 522357(0.730468)
1690669(0.586091) 522357(0.730468)
153965(0.487374) 379503(0.527071)
153965(0.487374) 1765491(0.643455)
1765491(0.643455) 399731(0.701781)
1765491(0.643455) 409848(0.777134)
335317(0.100281) 1030709(0.259743)
363627(0.151439) 968951(0.262832)
363627(0.151439) 1025769(0.289818)
363627(0.151439) 1030709(0.259743)
218587(0.243255) 389869(0.370456)
1523416(0.553189) 659151(0.713076)
1523416(0.553189) 728805(0.671454)
433781(0.160691) 744516(0.323018)
744516(0.323018) 611860(0.349754)
611860(0.349754) 539424(0.505601)
843375(0.102838) 1493973(0.224679)
351431(0.799699) 1168168(0.897569)
351431(0.799699) 1535310(0.949899)
1506034(0.77852) 1727817(0.865739)
1506034(0.77852) 1739469(0.839334)
84493(0.253235) 1216557(0.34506)
1047680(0.210685) 1216557(0.34506)
950759(0.488105) 371063(0.632933)
950759(0.488105) 815403(0.527572)
371063(0.632933) 1929394(0.795211)
1364607(0.804156) 1112440(0.867097)
1364607(0.804156) 1570941(0.890735)
1929394(0.795211) 1112440(0.867097)
1929394(0.795211) 1570941(0.890735)
53646(0.639759) 291444(0.682025)
53646(0.639759) 1284063(0.697272)
53646(0.639759) 1665612(0.707287)
1171356(0.584775) 291444(0.682025)
1171356(0.584775) 1284063(0.697272)
1171356(0.584775) 1665612(0.707287)
1552876(0.102324) 1162986(0.185842)
971393(0.292379) 1383786(0.431027)
1287862(0.819971) 1794508(0.851264)
139391(0.645204) 1895919(0.754592)
1895919(0.754592) 749527(0.889326)
992509(0.0702294) 1292848(0.21953)
1065733(0.451318) 901660(0.578765)
85360(0.476544) 847857(0.57081)
561540(0.110491) 833769(0.22075)
1198353(0.145761) 833769(0.22075)
1348714(0.619682) 815960(0.754556)
815960(0.754556) 1084930(0.906453)
39642(0.627585) 1100713(0.66704)
417585(0.0913787) 516493(0.231661)
1382783(0.154084) 516493(0.231661)
1902917(0.490494) 1158243(0.551627)
869581(0.802408) 852851(0.891386)
869581(0.802408) 977179(0.955874)
1112920(0.792071) 852851(0.891386)
566978(0.150802) 135805(0.204751)
688287(0.096987) 135805(0.204751)
150384(0.0727938) 1361037(0.227076)
1305762(0.631384) 1309922(0.758378)
1613055(0.147829) 1245835(0.283433)
1245835(0.283433) 1716773(0.436669)
508430(0.122427) 661595(0.212844)
661595(0.212844) 1079836(0.374431)
1213083(0.145618) 698035(0.219231)
1213083(0.145618) 1561500(0.197521)
981757(0.633177) 1476738(0.794789)
1476738(0.794789) 208207(0.91252)
1476738(0.794789) 1888092(0.884286)
728394(0.266232) 437768(0.399318)
437768(0.399318) 1718286(0.517821)
161289(0.119143) 942716(0.244028)
1673089(0.156877) 942716(0.244028)
689477(0.646551) 23798(0.727293)
689477(0.646551) 493238(0.722016)
23798(0.727293) 764437(0.874257)
493238(0.722016) 764437(0.874257)
880940(0.471382) 480186(0.539636)
1991821(0.16611) 488285(0.259866)
786026(0.296084) 871103(0.441951)
786026(0.296084) 948795(0.333692)
624369(0.278066) 1899868(0.43964)
1114773(0.810981) 455716(0.942347)
1114773(0.810981) 1911389(0.94131)
1812621(0.330118) 1150110(0.392811)
1440432(0.308012) 1994948(0.431132)
805695(0.652327) 792955(0.746663)
805695(0.652327) 1081818(0.757218)
805695(0.652327) 1104759(0.680873)
792955(0.746663) 1427926(0.875916)
1081818(0.757218) 1427926(0.875916)
619744(0.443349) 491542(0.552306)
698144(0.135057) 636807(0.242062)
698144(0.135057) 1127034(0.255015)
1299632(0.135987) 636807(0.242062)
1299632(0.135987) 1127034(0.255015)
636807(0.242062) 111561(0.376294)
636807(0.242062) 534587(0.334339)
636807(0.242062) 1968045(0.335254)
1127034(0.255015) 111561(0.376294)
1127034(0.255015) 534587(0.334339)
1127034(0.255015) 1968045(0.335254)
415751(0.4183) 1667797(0.575135)
1672676(0.655225) 11463(0.77909)
11463(0.77909) 1900732(0.904523)
1677058(0.832069) 1900732(0.904523)
1261904(0.788477) 201273(0.930396)
45214(0.470188) 968254(0.527531)
45214(0.470188) 1352482(0.586569)
516114(0.450842) 968254(0.527531)
516114(0.450842) 1352482(0.586569)
852469(0.394424) 968254(0.527531)
866839(0.42192) 968254(0.527531)
161422(0.0968484) 822617(0.206564)
1973704(0.751932) 814193(0.870304)
1454197(0.149908) 243068(0.185924)
1454197(0.149908) 1754661(0.204733)
1642783(0.652065) 1991041(0.798351)
1991041(0.798351) 554238(0.945369)
483232(0.0830504) 1365844(0.178462)
181777(0.831536) 1403521(0.907223)
1206478(0.140538) 1764497(0.178822)
1741268(0.0890747) 1764497(0.178822)
1807303(0.326147) 1100535(0.393757)
1068048(0.636338) 720048(0.775889)
765470(0.061131) 1034773(0.193459)
1819500(0.478977) 69115(0.629303)
1930755(0.489103) 69115(0.629303)
5326(0.0905923) 257319(0.205473)
5326(0.0905923) 1076545(0.221108)
1395332(0.161008) 257319(0.205473)
1395332(0.161008) 1076545(0.221108)
68166(0.408967) 1852587(0.517561)
439984(0.442967) 1852587(0.517561)
1688164(0.664897) 732208(0.724104)
909155(0.640092) 141604(0.80244)
909155(0.640092) 1003032(0.792208)
141604(0.80244) 352013(0.857203)
141604(0.80244) 834968(0.918276)
141604(0.80244) 1504731(0.95507)
141604(0.80244) 1789535(0.962679)
1003032(0.792208) 352013(0.857203)
1003032(0.792208) 834968(0.918276)
132571(0.748061) 1830033(0.855049)
625643(0.794628) 1830033(0.855049)
1928983(0.485935) 1460113(0.584713)
1460113(0.584713) 1767577(0.684203)
739880(0.749068) 534168(0.877572)
802205(0.0856177) 445958(0.226449)
101102(0.322305) 1812053(0.428201)
884143(0.276562) 1812053(0.428201)
1812053(0.428201) 1192631(0.576314)
469529(0.613258) 550815(0.697696)
469529(0.613258) 576626(0.716383)
731034(0.634554) 550815(0.697696)
731034(0.634554) 576626(0.716383)
831751(0.638449) 550815(0.697696)
831751(0.638449) 576626(0.716383)
1192631(0.576314) 550815(0.697696)
1192631(0.576314) 576626(0.716383)
576626(0.716383) 391933(0.860979)
1164925(0.0970356) 1271832(0.223063)
1526588(0.650605) 1327639(0.729769)
382988(0.128961) 1841662(0.246169)
1155364(0.117425) 883328(0.19625)
1155364(0.117425) 1646997(0.278015)
950361(0.81588) 571048(0.901227)
950361(0.81588) 748353(0.886944)
1015399(0.566567) 390429(0.674237)
438586(0.28311) 1360951(0.444485)
684109(0.650554) 987380(0.681281)
582513(0.0968552) 1210116(0.22745)
1646200(0.0749225) 1210116(0.22745)
1636356(0.608497) 1056950(0.719898)
1636356(0.608497) 1477691(0.723942)
1056950(0.719898) 526919(0.851561)
1056950(0.719898) 588588(0.854492)
1477691(0.723942) 526919(0.851561)
1477691(0.723942) 588588(0.854492)
1985259(0.813534) 526919(0.851561)
1985259(0.813534) 588588(0.854492)
1346423(0.0540862) 1599586(0.178986)
1004296(0.591245) 747429(0.69384)
457479(0.644556) 832673(0.783516)
457479(0.644556) 1686201(0.675706)
154036(0.614656) 1064048(0.733528)
1566626(0.661098) 1064048(0.733528)
1064048(0.733528) 1114964(0.836917)
122328(0.534064) 852171(0.678873)
122328(0.534064) 1434047(0.695641)
434058(0.11876) 848658(0.242892)
848658(0.242892) 164748(0.400061)
164748(0.400061) 1957031(0.520876)
1834614(0.479616) 1346285(0.633412)
1834614(0.479616) 1573994(0.507799)
1834614(0.479616) 1944195(0.554389)
861076(0.791709) 55(0.944426)
861076(0.791709) 1976678(0.841819)
1029075(0.787781) 55(0.944426)
1029075(0.787781) 1976678(0.841819)
149778(0.824711) 1233616(0.854916)
446427(0.807898) 1233616(0.854916)
1703535(0.770351) 1233616(0.854916)
1558517(0.402918) 1228325(0.54799)
1982506(0.412051) 1228325(0.54799)
545762(0.635916) 1681623(0.700699)
1228325(0.54799) 1681623(0.700699)
1471777(0.819875) 290945(0.880193)
1471777(0.819875) 1612039(0.980548)
223572(0.383969) 146393(0.531823)
223572(0.383969) 1774135(0.519268)
1495590(0.294215) 227583(0.44732)
1495590(0.294215) 1751296(0.439773)
185171(0.310885) 13795(0.38174)
185171(0.310885) 838710(0.400446)
255982(0.240279) 13795(0.38174)
255982(0.240279) 838710(0.400446)
325321(0.242627) 13795(0.38174)
325321(0.242627) 838710(0.400446)
455956(0.285278) 13795(0.38174)
455956(0.285278) 838710(0.400446)
1104057(0.241961) 13795(0.38174)
1104057(0.241961) 838710(0.400446)
1944032(0.102406) 604315(0.23388)
636332(0.563306) 645324(0.722999)
1543880(0.613405) 645324(0.722999)
418450(0.732877) 931219(0.890767)
1196124(0.431678) 524835(0.520493)
524835(0.520493) 161097(0.682444)
161097(0.682444) 132726(0.837463)
1908118(0.588628) 1683221(0.739452)
1683221(0.739452) 486576(0.877362)
1683221(0.739452) 620017(0.870744)
1683221(0.739452) 1693671(0.896379)
425660(0.710887) 701228(0.843109)
425660(0.710887) 823482(0.870861)
339960(0.469477) 236218(0.565619)
339960(0.469477) 1640033(0.624132)
747926(0.442728) 236218(0.565619)
1248771(0.459795) 236218(0.565619)
1640033(0.624132) 1989066(0.771897)
1989066(0.771897) 39393(0.919733)
1989066(0.771897) 1526460(0.882051)
634471(0.155268) 1387843(0.180183)
112082(0.480282) 1262887(0.505444)
1703888(0.442536) 1262887(0.505444)
217112(0.319691) 782695(0.466175)
314712(0.784515) 322529(0.877348)
58664(0.749091) 1394378(0.879196)
1670730(0.0900778) 1246016(0.246608)
1990590(0.483779) 796982(0.614098)
1990590(0.483779) 1194699(0.588808)
1990590(0.483779) 1627301(0.546884)
796982(0.614098) 1160706(0.738542)
1194699(0.588808) 1160706(0.738542)
1194427(0.61951) 613111(0.759969)
613111(0.759969) 95876(0.857625)
1710062(0.808219) 95876(0.857625)
920811(0.121459) 222969(0.234755)
222969(0.234755) 951064(0.358278)
951064(0.358278) 1788164(0.516223)
225543(0.0277313) 810682(0.175765)
682092(0.152398) 810682(0.175765)
112888(0.487) 1525021(0.590364)
1720846(0.451624) 1525021(0.590364)
1407330(0.801096) 917685(0.907054)
962852(0.642425) 1745973(0.694082)
732472(0.403405) 1544728(0.533088)
642547(0.605524) 195423(0.725086)
642547(0.605524) 1958594(0.677622)
1544728(0.533088) 1958594(0.677622)
1837278(0.657297) 195423(0.725086)
1837278(0.657297) 1958594(0.677622)
195423(0.725086) 332848(0.863108)
1646074(0.568718) 1260850(0.697416)
1106386(0.810123) 602264(0.849618)
1260850(0.697416) 602264(0.849618)
625506(0.0798984) 660563(0.173789)
820667(0.113204) 660563(0.173789)
1459624(0.0895974) 660563(0.173789)
1731373(0.144896) 728494(0.259847)
1731373(0.144896) 817034(0.211529)
781831(0.312517) 495014(0.431338)
1325607(0.653379) 945853(0.7902)
945853(0.7902) 214615(0.838962)
3300(0.0692025) 838976(0.197538)
1060388(0.0825718) 838976(0.197538)
1469623(0.0451462) 838976(0.197538)
623101(0.828216) 289746(0.941016)
299682(0.776194) 908529(0.834433)
299682(0.776194) 1204749(0.929828)
299682(0.776194) 1982869(0.919923)
520691(0.0765541) 1472623(0.216051)
1762788(0.0816029) 1472623(0.216051)
1429510(0.410605) 1711088(0.532986)
325756(0.582414) 826163(0.682872)
325756(0.582414) 869900(0.732979)
1711088(0.532986) 826163(0.682872)
449158(0.582337) 303397(0.729394)
140407(0.292447) 1367994(0.40787)
140407(0.292447) 1947155(0.418182)
509528(0.636416) 1396339(0.714015)
1990792(0.665031) 1221763(0.679733)
1221763(0.679733) 92388(0.84066)
1765209(0.206721) 956078(0.361517)
956078(0.361517) 1085541(0.501544)
274658(0.820695) 59986(0.843829)
274658(0.820695) 1041176(0.925387)
1011102(0.774406) 59986(0.843829)
1011102(0.774406) 1041176(0.925387)
1441571(0.829238) 1170909(0.960262)
1024074(0.411595) 451595(0.553007)
1353885(0.137233) 53602(0.297722)
53602(0.297722) 1351399(0.401779)
191851(0.31424) 1351399(0.401779)
1351399(0.401779) 1830274(0.53909)
47276(0.418236) 1717149(0.564176)
254481(0.616991) 201193(0.673061)
254481(0.616991) 1848972(0.723184)
1717149(0.564176) 201193(0.673061)
1717149(0.564176) 1848972(0.723184)
1848972(0.723184) 1167906(0.852819)
435882(0.160465) 1042257(0.174115)
435882(0.160465) 1484475(0.242136)
1680490(0.0389793) 1042257(0.174115)
1877317(0.327779) 289291(0.426295)
146751(0.595443) 76482(0.721718)
1768538(0.819185) 237223(0.922104)
297931(0.199849) 1668796(0.353407)
958377(0.198125) 1668796(0.353407)
1812099(0.234096) 1668796(0.353407)
1812099(0.234096) 1884674(0.394927)
1030684(0.0609165) 774959(0.182844)
1251713(0.479772) 280236(0.566761)
1251713(0.479772) 557935(0.592899)
1251713(0.479772) 887594(0.547822)
35004(0.822977) 1147921(0.946711)
392286(0.81885) 1147921(0.946711)
549012(0.819643) 598308(0.913206)
549012(0.819643) 1848380(0.864508)
1256148(0.448779) 267125(0.504229)
278391(0.794098) 687982(0.928103)
23987(0.291181) 1133158(0.402254)
23987(0.291181) 1470519(0.438235)
252908(0.288087) 1133158(0.402254)
252908(0.288087) 1470519(0.438235)
1905239(0.278158) 1133158(0.402254)
1905239(0.278158) 1470519(0.438235)
1133158(0.402254) 1926699(0.525807)
1470519(0.438235) 1926699(0.525807)
585133(0.164173) 1944508(0.224843)
1214042(0.163803) 1944508(0.224843)
510289(0.575993) 1992343(0.729271)
1114746(0.591785) 379627(0.697405)
379627(0.697405) 1817064(0.851082)
1483149(0.820694) 1817064(0.851082)
1670838(0.154491) 1579299(0.176106)
1579299(0.176106) 1111887(0.338364)
1220172(0.434045) 1785160(0.593878)
1785160(0.593878) 1081077(0.690333)
482715(0.129131) 1378634(0.261075)
482715(0.129131) 1543267(0.21497)
63925(0.314354) 455028(0.350876)
63925(0.314354) 1601461(0.394389)
1378634(0.261075) 455028(0.350876)
1378634(0.261075) 1601461(0.394389)
1543267(0.21497) 455028(0.350876)
1624877(0.314951) 455028(0.350876)
1624877(0.314951) 1601461(0.394389)
340282(0.595804) 1607130(0.675325)
590142(0.0758742) 1196896(0.224972)
590142(0.0758742) 1314979(0.171614)
353717(0.253094) 1706030(0.347098)
845969(0.241376) 1706030(0.347098)
1196896(0.224972) 1706030(0.347098)
99611(0.455929) 197420(0.530254)
1022272(0.810193) 108693(0.938603)
1162290(0.211967) 1146817(0.337802)
1519896(0.282915) 317068(0.406264)
1519896(0.282915) 1146817(0.337802)
1937582(0.775737) 327632(0.928823)
39225(0.300008) 1068683(0.439837)
1068683(0.439837) 521806(0.558904)
